election,state_reg,mimu_stregpcode,mimu_stregname,mimu_dspcode,mimu_dsname,mimu_twpcode,mimu_twname,ser_num,mimu_plcode,cons_num,dstot_eligv,dstot_ticketv,dstot_earlyv,dstot_totalv,dstot_pctv,dstot_invv,dstot_lostv,dstot_invlostv,cand_name,cand_party,cand_party_cleaned,party_type,dstot_val_ticketv,dstot_val_earlyv,dstot_val_totalv,cand_pctvalv,lu_name,lu_state,lu_consnm,lu_par,lu_gen,lu_byr,lu_age,lu_occ,lu_occrecode,lu_edu,lu_edurecode,lu_deg,lu_hideg,lu_hidegrecode,lu_nat,lu_rel,lu_wdvill,lu_urbrur,lu_vlnum,lu_fat,lu_fatnat,lu_fatrel,lu_mot,lu_motnat,lu_motrel
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001001,Myitkyina,2,MMR001001,Myitkyina (2),89822,55893,6149,62042,69.07,3526,3819,7345,U Jal Khaung,Lhaovo National Unity and Development Party (LNUDP),Lhaovo National Unity and Development Party,Kachin State,710,1,711,0.013, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001001,Myitkyina,2,MMR001001,Myitkyina (2),89822,55893,6149,62042,69.07,3526,3819,7345,U Saing Mya Than (a) Mya Than,Shan-Ni & Northern Shan Ethnics Solidarity Party (S.N.S.P),Shan-Ni & Northern Shan Ethnics Solidarity Party,Kachin State,645,8,653,0.0119, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001001,Myitkyina,2,MMR001001,Myitkyina (2),89822,55893,6149,62042,69.07,3526,3819,7345,U Htwe Maung,Shan Nationalities Democratic Party (SNDP),Shan Nationalities Democratic Party,Shan State,1139,0,1139,0.0208, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001001,Myitkyina,2,MMR001001,Myitkyina (2),89822,55893,6149,62042,69.07,3526,3819,7345,U Daung Haung,National Unity Party (NUP),National Unity Party,Major national,1339,27,1366,0.025, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001001,Myitkyina,2,MMR001001,Myitkyina (2),89822,55893,6149,62042,69.07,3526,3819,7345,U Nay Win,National League for Democracy (NLD),National League for Democracy,Major national,20700,105,20805,0.3804, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001001,Myitkyina,2,MMR001001,Myitkyina (2),89822,55893,6149,62042,69.07,3526,3819,7345,Daw Baw Hmyaw,Kachin State Democracy Party,Kachin State Democracy Party,Kachin State,2602,4,2606,0.0476, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001001,Myitkyina,2,MMR001001,Myitkyina (2),89822,55893,6149,62042,69.07,3526,3819,7345,U Mar Nar Si,The Union of Myanmar Federation of National Politic,The Union of Myanmar Federation of National Politic,0,200,7,207,0.0038, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001001,Myitkyina,2,MMR001001,Myitkyina (2),89822,55893,6149,62042,69.07,3526,3819,7345,U Shwe Min (a) Si Phar Lar Lu,Lisu National Development Party (L.N.D.P),Lisu National Development Party,Kachin State,1483,2,1485,0.0271, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001001,Myitkyina,2,MMR001001,Myitkyina (2),89822,55893,6149,62042,69.07,3526,3819,7345,U La Shee Htwal Bauk (a) Htwal Bauk,National Democratic Force (NDF),National Democratic Force,Major national,1196,17,1213,0.0222, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001001,Myitkyina,2,MMR001001,Myitkyina (2),89822,55893,6149,62042,69.07,3526,3819,7345,U Lwan Zaung,Kachin Democratic Party,Kachin Democratic Party,Kachin State,1623,1,1624,0.0297, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001001,Myitkyina,2,MMR001001,Myitkyina (2),89822,55893,6149,62042,69.07,3526,3819,7345,U Aung Myo,Tai-Leng Nationalities Development Party (T.N.D.P),Tai-Leng Nationalities Development Party,Kachin State,2970,5,2975,0.0544, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,3,MMR001002,Waingmaw (1),32984,20303,1334,21637,65.6,1415,0,1415,U Kyaw Naing Oo,Tai-Leng Nationalities Development Party (T.N.D.P),Tai-Leng Nationalities Development Party,Kachin State,680,67,747,0.0369, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,3,MMR001002,Waingmaw (1),32984,20303,1334,21637,65.6,1415,0,1415,Daw Khaung Nwal,Lhaovo National Unity and Development Party (LNUDP),Lhaovo National Unity and Development Party,Kachin State,606,49,655,0.0324, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,3,MMR001002,Waingmaw (1),32984,20303,1334,21637,65.6,1415,0,1415,U Sak Khun Main,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,3192,481,3673,0.1816, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,3,MMR001002,Waingmaw (1),32984,20303,1334,21637,65.6,1415,0,1415,U Sai Inn,Shan Nationalities League for Democracy (SNLD),Shan Nationalities League for Democracy,Shan State,1968,52,2020,0.0999, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,3,MMR001002,Waingmaw (1),32984,20303,1334,21637,65.6,1415,0,1415,U Zaw Latt,Kachin State Democracy Party,Kachin State Democracy Party,Kachin State,663,25,688,0.034, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,3,MMR001002,Waingmaw (1),32984,20303,1334,21637,65.6,1415,0,1415,U Bayan Maing (a) U D Bayan Maing,Kachin Democratic Party,Kachin Democratic Party,Kachin State,475,25,500,0.0247, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,3,MMR001002,Waingmaw (1),32984,20303,1334,21637,65.6,1415,0,1415,U Mya Aung,National Unity Party (NUP),National Unity Party,Major national,1343,135,1478,0.0731, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,3,MMR001002,Waingmaw (1),32984,20303,1334,21637,65.6,1415,0,1415,U Shaw Mi (a) Sai Khin Maung,Shan Nationalities Democratic Party (SNDP),Shan Nationalities Democratic Party,Shan State,1363,40,1403,0.0694, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,3,MMR001002,Waingmaw (1),32984,20303,1334,21637,65.6,1415,0,1415,U La Kin Khaung Lwan,National Democratic Force (NDF),National Democratic Force,Major national,277,12,289,0.0143, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,3,MMR001002,Waingmaw (1),32984,20303,1334,21637,65.6,1415,0,1415,U La Yein,The Kachin National Congress for Democracy,The Kachin National Congress for Democracy,Kachin State,679,36,715,0.0354, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,3,MMR001002,Waingmaw (1),32984,20303,1334,21637,65.6,1415,0,1415,U Lay May Lay (a) Ah Lay Phar Phar,Lisu National Development Party (L.N.D.P),Lisu National Development Party,Kachin State,1911,107,2018,0.0998, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,3,MMR001002,Waingmaw (1),32984,20303,1334,21637,65.6,1415,0,1415,U Win Nyunt,National League for Democracy (NLD),National League for Democracy,Major national,5748,288,6036,0.2985,U Win Nyunt,Kachin State,Waingmaw,National League for Democracy (NLD),M,1963,52,Myanmar Shwe Thamadi Constrution Company,,B.E(Electronic),B.E,,Bachelor,Bachelor,Bamar,Buddhism,Yuzana Ward,Urban,,U Nyunt Shwe,Bamar,Buddhism,Daw Hla Myint,Bamar,Buddhism
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,4,MMR001002,Waingmaw (2),31085,19578,1299,20877,67.16,579,0,579,U Khar Tone,National Unity Party (NUP),National Unity Party,Major national,662,27,689,0.0339, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,4,MMR001002,Waingmaw (2),31085,19578,1299,20877,67.16,579,0,579,U Khaung Zal,Shan Nationalities Democratic Party (SNDP),Shan Nationalities Democratic Party,Shan State,738,37,775,0.0382, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,4,MMR001002,Waingmaw (2),31085,19578,1299,20877,67.16,579,0,579,U Chit Oo,Shan Nationalities League for Democracy (SNLD),Shan Nationalities League for Democracy,Shan State,971,26,997,0.0491, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,4,MMR001002,Waingmaw (2),31085,19578,1299,20877,67.16,579,0,579,U Zone Saung,Kachin Democratic Party,Kachin Democratic Party,Kachin State,911,29,940,0.0463, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,4,MMR001002,Waingmaw (2),31085,19578,1299,20877,67.16,579,0,579,U Zal Kham,Kachin State Democracy Party,Kachin State Democracy Party,Kachin State,1683,46,1729,0.0852, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,4,MMR001002,Waingmaw (2),31085,19578,1299,20877,67.16,579,0,579,U Zal Zaung,The Kachin National Congress for Democracy,The Kachin National Congress for Democracy,Kachin State,1516,81,1597,0.0787, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,4,MMR001002,Waingmaw (2),31085,19578,1299,20877,67.16,579,0,579,U D Khaung Daung,Lhaovo National Unity and Development Party (LNUDP),Lhaovo National Unity and Development Party,Kachin State,1073,33,1106,0.0545, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,4,MMR001002,Waingmaw (2),31085,19578,1299,20877,67.16,579,0,579,Daw Day Li Yar,Lisu National Development Party (L.N.D.P),Lisu National Development Party,Kachin State,1892,61,1953,0.0962, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,4,MMR001002,Waingmaw (2),31085,19578,1299,20877,67.16,579,0,579,U Naw Li (a) Za Khaung Kham Yal,National League for Democracy (NLD),National League for Democracy,Major national,5271,220,5491,0.2705, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,4,MMR001002,Waingmaw (2),31085,19578,1299,20877,67.16,579,0,579,U Myo Thein,Tai-Leng Nationalities Development Party (T.N.D.P),Tai-Leng Nationalities Development Party,Kachin State,342,14,356,0.0175, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,4,MMR001002,Waingmaw (2),31085,19578,1299,20877,67.16,579,0,579,U Yal Khaung,National Democratic Force (NDF),National Democratic Force,Major national,246,7,253,0.0125, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,4,MMR001002,Waingmaw (2),31085,19578,1299,20877,67.16,579,0,579,U Haung Jone,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,2312,447,2759,0.1359, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001002,Waingmaw,4,MMR001002,Waingmaw (2),31085,19578,1299,20877,67.16,579,0,579,U In Daung Jar Naw (a) Nay Tun Aung,Individual,(Independent),0,1431,222,1653,0.0814, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001003,Injangyang,5,MMR001003,Injangyang (1),707,504,100,604,85.43,72,0,72,Daw Jar Khaw,Kachin Democratic Party,Kachin Democratic Party,Kachin State,21,1,22,0.0414, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001003,Injangyang,5,MMR001003,Injangyang (1),707,504,100,604,85.43,72,0,72,U Zaw Moe Naw,Kachin State Democracy Party,Kachin State Democracy Party,Kachin State,209,4,213,0.4004,U Zaw Moe Naw,Kachin State,Injangyang,Kachin State Democracy Party,M,1945,70,"Livestock (CP), Garden",Business Owner,Grade (11),B.E.H.S,,B.E.H.S,High School,Kachin,Christian,"No (5) Maliyan Area, Lalkone Ward",Urban,,U Gwan Jar Naw ,Kachin,Christian,Daw Ma Ram Bauk,Kachin,Christian
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001003,Injangyang,5,MMR001003,Injangyang (1),707,504,100,604,85.43,72,0,72,U Tun Nyunt,National League for Democracy (NLD),National League for Democracy,Major national,37,42,79,0.1485, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001003,Injangyang,5,MMR001003,Injangyang (1),707,504,100,604,85.43,72,0,72,U Htwal Aung,The Kachin National Congress for Democracy,The Kachin National Congress for Democracy,Kachin State,33,3,36,0.0677, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001003,Injangyang,5,MMR001003,Injangyang (1),707,504,100,604,85.43,72,0,72,U Ah Dan Zaw Mai,National Democratic Force (NDF),National Democratic Force,Major national,16,5,21,0.0395, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001003,Injangyang,5,MMR001003,Injangyang (1),707,504,100,604,85.43,72,0,72,U Ahlay Par,Unity and Democracy Party of Kachin State (UDPKS),Unity and Democracy Party of Kachin State,Kachin State,117,44,161,0.3026, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001003,Injangyang,6,MMR001003,Injangyang (2),701,430,4,434,61.91,48,0,48,Daw Khaw Taung,National Democratic Force (NDF),National Democratic Force,Major national,5,0,5,0.013, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001003,Injangyang,6,MMR001003,Injangyang (2),701,430,4,434,61.91,48,0,48,Daw Jar Sai Khaw,Kachin State Democracy Party,Kachin State Democracy Party,Kachin State,203,0,203,0.5259,Daw Jar Sai Khaw,Kachin State,Injangyang,Kachin State Democracy Party,F,1966,49,Business Owner,,B.A (Eng),B.A,,Bachelor,Bachelor,Kachin,Christian,Sitarpu Ward,Urban,,U Mayan Bayan Sai,Kachin,Christian,Daw Na Phawt Kawt Mai,Kachin,Christian
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001003,Injangyang,6,MMR001003,Injangyang (2),701,430,4,434,61.91,48,0,48,U Mi Tone Naw Jar,National Unity Party (NUP),National Unity Party,Major national,18,0,18,0.0466, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001003,Injangyang,6,MMR001003,Injangyang (2),701,430,4,434,61.91,48,0,48,U Mone San,National League for Democracy (NLD),National League for Democracy,Major national,50,0,50,0.1295, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001003,Injangyang,6,MMR001003,Injangyang (2),701,430,4,434,61.91,48,0,48,U Ar Li,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,72,3,75,0.1943, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001003,Injangyang,6,MMR001003,Injangyang (2),701,430,4,434,61.91,48,0,48,U In Gun Naw Jar,The Kachin National Congress for Democracy,The Kachin National Congress for Democracy,Kachin State,35,0,35,0.0907, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001004,Tanai,7,MMR001004,Tanai (1),12424,5425,1387,6812,54.83,153,2,155,U Ka Man Mone Lai Naw,National Unity Party (NUP),National Unity Party,Major national,184,18,202,0.0303, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001004,Tanai,7,MMR001004,Tanai (1),12424,5425,1387,6812,54.83,153,2,155,U Kwan G Zaw Yar,Kachin Democratic Party,Kachin Democratic Party,Kachin State,219,20,239,0.0359, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001004,Tanai,7,MMR001004,Tanai (1),12424,5425,1387,6812,54.83,153,2,155,U Zaw Tan,National League for Democracy (NLD),National League for Democracy,Major national,1823,178,2001,0.3006, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001004,Tanai,7,MMR001004,Tanai (1),12424,5425,1387,6812,54.83,153,2,155,U Zaw Lwan Too,The Kachin National Congress for Democracy,The Kachin National Congress for Democracy,Kachin State,291,24,315,0.0473, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001004,Tanai,7,MMR001004,Tanai (1),12424,5425,1387,6812,54.83,153,2,155,U Dwan Phaw Mar Gun,Kachin State Democracy Party,Kachin State Democracy Party,Kachin State,470,32,502,0.0754, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001004,Tanai,7,MMR001004,Tanai (1),12424,5425,1387,6812,54.83,153,2,155,U La June Ngan Sai,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,2197,1026,3223,0.4842,U La June Ngan Sai,Kachin State,Tanai,Union Solidarity and Development Party (USDP),M,1961,54,Prime Minister Of Kachin State Government,Politician,B.E(Civil) ?,B.E,,Bachelor,Bachelor,Kachin,Buddhism,"Kim Sar Ra Ward, Tanai Township.",Urban,,U La John Tuu Khong,Kachin,Buddhism,Daw Lort Khwan Jar Khong,Kachin,Buddhism
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001004,Tanai,7,MMR001004,Tanai (1),12424,5425,1387,6812,54.83,153,2,155,U Thein Zaw Oo,National Democratic Force (NDF),National Democratic Force,Major national,163,12,175,0.0263, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001004,Tanai,8,MMR001004,Tanai (2),14888,7553,900,8453,56.78,586,2,588,U Kaung Sai La (a) U Saing La,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,1529,329,1858,0.2362, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001004,Tanai,8,MMR001004,Tanai (2),14888,7553,900,8453,56.78,586,2,588,U Khaing Htoo Min,Kachin Democratic Party,Kachin Democratic Party,Kachin State,93,12,105,0.0134, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001004,Tanai,8,MMR001004,Tanai (2),14888,7553,900,8453,56.78,586,2,588,U Ngwar See Wu,Lisu National Development Party (L.N.D.P),Lisu National Development Party,Kachin State,1017,32,1049,0.1334, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001004,Tanai,8,MMR001004,Tanai (2),14888,7553,900,8453,56.78,586,2,588,U Sann Hnaung,National Unity Party (NUP),National Unity Party,Major national,301,28,329,0.0418, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001004,Tanai,8,MMR001004,Tanai (2),14888,7553,900,8453,56.78,586,2,588,U Zaw Win,National League for Democracy (NLD),National League for Democracy,Major national,3128,312,3440,0.4374,U Zaw Win,Kachin State,Tanai,National League for Democracy (NLD),M,1979,36,Clinic and Pharmacy,Business Owner,B.Comm.H ,B.Comm.H,,Bachelor,Bachelor,Bamar,Buddhism,"No(3) Ward, Shinbweyan Township",Urban,,U Moe Thee,Bamar,Buddhism,Daw Tin Hlaing,Bamar,Buddhism
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001004,Tanai,8,MMR001004,Tanai (2),14888,7553,900,8453,56.78,586,2,588,U Du Wow Wun Too,The Kachin National Congress for Democracy,The Kachin National Congress for Democracy,Kachin State,140,14,154,0.0196, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001004,Tanai,8,MMR001004,Tanai (2),14888,7553,900,8453,56.78,586,2,588,Dr. Daw Nang Zein Lu Aww,Kachin State Democracy Party,Kachin State Democracy Party,Kachin State,484,57,541,0.0688, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001004,Tanai,8,MMR001004,Tanai (2),14888,7553,900,8453,56.78,586,2,588,U Phaw Lay Zar,National Democratic Force (NDF),National Democratic Force,Major national,224,19,243,0.0309, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001004,Tanai,8,MMR001004,Tanai (2),14888,7553,900,8453,56.78,586,2,588,U Yaw Sar Yae,Individual,(Independent),0,138,8,146,0.0186, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001005,Chipwi,9,MMR001005,Chipwi (1),5874,3424,971,4395,74.82,420,13,433,U Gyone Lwan,National Unity Party (NUP),National Unity Party,Major national,212,43,255,0.0644, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
State and Region,Kachin,MMR001,Kachin,MMR001D001,Myitkyina,MMR001005,Chipwi,9,MMR001005,Chipwi (1),5874,3424,971,4395,74.82,420,13,433,U Daung Khaung,Lhaovo National Unity and Development Party (LNUDP),Lhaovo National Unity and Development Party,Kachin State,148,26,174,0.0439, , , , , , , ,,, , ,, , , , , , ,, , , , , , 
